 ,Label,Area,Mean,Min,Max,Angle,Length
1,BETPOP_GR5_P1_guides.tif:22,7.688E-6,160.833,86.369,204.558,-173.865,0.049
2,BETPOP_GR5_P1_guides.tif:21,3.360E-5,165.308,86.823,220.815,-176.529,0.213
3,BETPOP_GR5_P1_guides.tif:20,5.900E-5,163.347,76.387,221.369,179.855,0.374
4,BETPOP_GR5_P1_guides.tif:19,3.018E-5,152.751,100.248,198.987,179.906,0.191
5,BETPOP_GR5_P1_guides.tif:18,8.110E-6,129.936,85.000,178.000,180.000,0.051
6,BETPOP_GR5_P1_guides.tif:22,7.490E-6,163.714,91.494,199.024,65.651,0.047
7,BETPOP_GR5_P1_guides.tif:21,3.214E-5,162.988,95.014,209.750,59.514,0.204
8,BETPOP_GR5_P1_guides.tif:20,5.607E-5,151.978,84.736,190.578,57.575,0.356
9,BETPOP_GR5_P1_guides.tif:19,3.316E-5,149.771,85.000,207.271,57.381,0.210
10,BETPOP_GR5_P1_guides.tif:18,6.770E-6,126.351,91.917,164.572,59.470,0.043
11,BETPOP_GR5_P1_guides.tif:22,4.836E-6,179.330,158.345,209.958,-38.290,0.030
12,BETPOP_GR5_P1_guides.tif:21,3.497E-5,177.309,134.667,230.920,-34.592,0.222
13,BETPOP_GR5_P1_guides.tif:20,9.908E-5,154.374,105.746,205.777,-41.996,0.629
14,BETPOP_GR5_P1_guides.tif:19,4.454E-5,162.633,117.496,206.023,-43.601,0.283
15,BETPOP_GR5_P1_guides.tif:18,6.473E-6,143.534,93.916,194.745,-56.921,0.041
