 ,Label,Area,Mean,Min,Max,Angle,Length
1,BETALL_SH9_P6_guides.tif:23,2.993E-5,163.250,126.615,216.511,179.905,0.190
2,BETALL_SH9_P6_guides.tif:22,2.557E-5,145.416,96.667,205.000,180.000,0.162
3,BETALL_SH9_P6_guides.tif:21,1.188E-5,118.833,85.149,183.194,179.521,0.075
4,BETALL_SH9_P6_guides.tif:20,2.388E-5,131.122,78.348,202.441,179.643,0.151
5,BETALL_SH9_P6_guides.tif:19,1.877E-5,120.419,73.667,202.037,179.091,0.119
6,BETALL_SH9_P6_guides.tif:18,2.726E-5,134.533,93.791,198.321,-179.896,0.173
7,BETALL_SH9_P6_guides.tif:17,1.917E-5,119.193,51.606,202.463,179.703,0.122
8,BETALL_SH9_P6_guides.tif:16,1.302E-5,139.885,95.000,200.667,180.000,0.083
9,BETALL_SH9_P6_guides.tif:23,2.740E-5,159.722,117.145,214.082,57.433,0.174
10,BETALL_SH9_P6_guides.tif:22,1.639E-5,161.432,87.567,217.634,58.381,0.104
11,BETALL_SH9_P6_guides.tif:21,1.106E-5,161.806,96.717,223.473,59.744,0.070
12,BETALL_SH9_P6_guides.tif:20,2.785E-5,157.485,85.940,219.923,57.670,0.177
13,BETALL_SH9_P6_guides.tif:19,2.594E-5,149.364,85.000,212.789,56.949,0.165
14,BETALL_SH9_P6_guides.tif:18,3.150E-5,152.396,85.000,213.884,57.550,0.200
15,BETALL_SH9_P6_guides.tif:17,1.709E-5,128.500,88.288,163.961,57.280,0.108
16,BETALL_SH9_P6_guides.tif:16,1.560E-5,120.961,81.551,176.995,57.676,0.099
17,BETALL_SH9_P6_guides.tif:23,2.641E-5,159.186,87.385,208.127,-66.038,0.168
18,BETALL_SH9_P6_guides.tif:22,1.369E-5,162.956,98.767,218.633,-68.933,0.087
19,BETALL_SH9_P6_guides.tif:21,8.358E-6,160.773,123.337,217.073,120.379,0.053
20,BETALL_SH9_P6_guides.tif:19,2.557E-5,164.555,130.258,232.944,-57.051,0.162
21,BETALL_SH9_P6_guides.tif:18,2.894E-5,139.022,85.000,198.261,-57.046,0.184
22,BETALL_SH9_P6_guides.tif:17,1.329E-5,129.327,85.000,169.618,-57.677,0.084
23,BETALL_SH9_P6_guides.tif:16,1.443E-5,134.625,98.834,178.013,-57.075,0.092
24,BETALL_SH9_P6_guides.tif:false ring,2.903E-4,145.052,103.000,217.000,0.000,0.000
25,BETALL_SH9_P6_guides.tif:false ring,6.697E-4,153.403,108.000,231.000,0.000,0.000
26,BETALL_SH9_P6_guides.tif:20,2.728E-5,165.754,89.184,230.401,-59.841,0.173
