 ,Label,Area,Mean,Min,Max,Angle,Length
1,BETPAP_GR8_P6_guides.tif:23,6.522E-6,183.141,85.850,233.041,178.907,0.041
2,BETPAP_GR8_P6_guides.tif:22,4.390E-6,143.659,85.000,206.949,0.326,0.028
3,BETPAP_GR8_P6_guides.tif:21,1.042E-5,176.759,85.000,234.232,179.590,0.066
4,BETPAP_GR8_P6_guides.tif:20,5.183E-6,203.122,183.904,219.891,0.275,0.033
5,BETPAP_GR8_P6_guides.tif:19,5.952E-6,200.720,185.333,217.335,0.240,0.038
6,BETPAP_GR8_P6_guides.tif:18,5.853E-6,173.005,85.411,222.255,-0.488,0.037
7,BETPAP_GR8_P6_guides.tif:23,5.456E-6,163.809,85.000,207.545,57.328,0.034
8,BETPAP_GR8_P6_guides.tif:22,5.059E-6,178.722,86.089,223.855,58.263,0.032
9,BETPAP_GR8_P6_guides.tif:21,1.079E-5,192.338,159.188,233.201,57.336,0.068
10,BETPAP_GR8_P6_guides.tif:20,5.332E-6,137.936,85.000,200.744,57.200,0.034
11,BETPAP_GR8_P6_guides.tif:19,5.010E-6,131.200,85.000,187.376,57.179,0.032
12,BETPAP_GR8_P6_guides.tif:18,6.547E-6,141.057,86.550,207.333,57.579,0.041
13,BETPAP_GR8_P6_guides.tif:23,8.358E-6,156.267,85.000,231.936,-57.019,0.053
14,BETPAP_GR8_P6_guides.tif:22,8.556E-6,147.191,85.000,223.096,-57.095,0.054
15,BETPAP_GR8_P6_guides.tif:21,8.730E-6,125.215,85.000,168.984,-57.216,0.055
16,BETPAP_GR8_P6_guides.tif:20,5.530E-6,180.068,85.000,216.743,-56.739,0.035
17,BETPAP_GR8_P6_guides.tif:19,7.316E-6,123.362,85.000,165.039,-57.230,0.046
18,BETPAP_GR8_P6_guides.tif:18,4.166E-6,141.714,85.000,208.383,-57.450,0.026
