 ,Label,Area,Mean,Min,Max,Angle,Length
1,ALNINC_WM5A_P16_guides.tif:22,1.498E-5,195.970,91.854,226.697,-168.914,0.095
2,ALNINC_WM5A_P16_guides.tif:21,4.305E-5,192.851,86.430,229.229,-176.432,0.273
3,ALNINC_WM5A_P16_guides.tif:20,1.758E-5,189.531,87.512,231.000,-175.788,0.111
4,ALNINC_WM5A_P16_guides.tif:19,3.167E-5,130.998,85.000,205.194,-179.955,0.201
5,ALNINC_WM5A_P16_guides.tif:18,2.232E-5,166.295,85.249,204.752,-177.577,0.142
6,ALNINC_WM5A_P16_guides.tif:17,5.555E-6,149.708,82.000,196.000,180.000,0.035
7,ALNINC_WM5A_P16_guides.tif:22,8.680E-6,147.782,85.000,195.526,57.403,0.055
8,ALNINC_WM5A_P16_guides.tif:21,3.675E-5,195.971,85.971,223.371,55.452,0.233
9,ALNINC_WM5A_P16_guides.tif:20,1.986E-5,180.296,91.217,208.183,54.720,0.126
10,ALNINC_WM5A_P16_guides.tif:19,3.122E-5,186.839,141.211,215.449,57.131,0.198
11,ALNINC_WM5A_P16_guides.tif:18,2.212E-5,172.089,118.648,211.813,57.184,0.140
12,ALNINC_WM5A_P16_guides.tif:17,5.679E-6,127.450,69.742,181.471,57.915,0.036
13,ALNINC_WM5A_P16_guides.tif:22,1.056E-5,179.788,99.650,213.925,-63.737,0.067
14,ALNINC_WM5A_P16_guides.tif:21,3.145E-5,188.339,98.162,219.443,-60.906,0.200
15,ALNINC_WM5A_P16_guides.tif:20,1.200E-5,186.012,97.469,218.021,-61.049,0.076
16,ALNINC_WM5A_P16_guides.tif:19,2.044E-5,187.462,85.589,216.489,-58.666,0.130
17,ALNINC_WM5A_P16_guides.tif:18,1.907E-5,177.389,122.643,208.520,-57.117,0.121
18,ALNINC_WM5A_P16_guides.tif:17,4.538E-6,122.239,85.000,185.428,-56.659,0.029
