"","ID","doy","bbch","year"
"1","BETPAP_GR_5",58,"",2018
"2","ALNINC_SH_1",58,"",2018
"3","BETPAP_SH_1A",58,"",2018
"4","ALNINC_GR_11",58,"",2018
"5","BETPOP_WM_7",58,"",2018
"6","BETALL_WM_8",58,"",2018
"7","ALNINC_WM_2A",58,"",2018
"8","BETPOP_HF_3",58,"",2018
"9","BETALL_GR_13",58,"",2018
"10","ALNINC_WM_5",58,"",2018
"11","ALNINC_WM_1",58,"",2018
"12","ALNINC_HF_2",58,"",2018
"13","ALNINC_HF_1",58,"",2018
"14","BETALL_GR_12",58,"",2018
"15","BETPOP_GR_5",58,"",2018
"16","BETPAP_SH_1B",58,"",2018
"17","ALNINC_WM_2B",58,"51-M,",2018
"18","ALNINC_SH_4",58,"65-M,",2018
"19","ALNINC_SH_5",58,"",2018
"20","AMECAN_WM_1",58,"THIS IS SPI",2018
"21","BETPAP_GR_5A",58,"",2018
"22","BETALL_GR_13",58,"",2018
"23","ALNINC_WM_5A",58,"51-M,",2018
"24","BETPAP_HF_16",58,"",2018
"25","BETPOP_HF_5",58,"",2018
"26","ACEPEN_HF_12",58,"",2018
"27","BETPOP_WM_7",58,"",2018
"28","ACEPEN_WM_5",58,"",2018
"29","BETPAP_GR_5B",58,"",2018
"30","ALNINC_HF_9",58,"51-M,",2018
"31","BETPOP_HF_1",58,"",2018
"32","AMECAN_GR_10",58,"",2018
"33","ALNINC_WM_5B",58,"",2018
"34","ACEPEN_HF_12",58,"",2018
"35","BETALL_GR_9",58,"",2018
"36","BETPAP_HF_16",58,"",2018
"37","AMECAN_GR_10A",58,"",2018
"38","ALNINC_GR_11A",58,"",2018
"39","BETALL_SH_4",58,"",2018
"40","BETPOP_GR_5A",58,"",2018
"41","BETALL_GR_12",58,"",2018
"42","ALNINC_SH_5",58,"",2018
"43","BETPAP_GR_8",58,"",2018
"44","AMECAN_GR_10B",58,"",2018
"45","BETALL_GR_1",58,"",2018
"46","BETPOP_HF_1",58,"",2018
"47","ALNINC_GR_1",58,"",2018
"48","BETPOP_GR_5B",58,"",2018
"49","ALNINC_GR_8",58,"",2018
"50","ACEPEN_HF_12",58,"",2018
"51","ALNINC_GR_11B",58,"",2018
"52","BETPOP_WM_7",58,"",2018
"53","BETPOPX_X",58,"",2018
"54","VIBCAS_SH_1",58,"",2018
"55","VIBCAS_GR_9",58,"",2018
"56","SPIALB_GR_12",58,"",2018
"57","SPITOM_WM_5A",58,"",2018
"58","SPIALB_WM_2A",58,"",2018
"59","MYRGAL_SH_1A",58,"",2018
"60","AROMEL_WM_2",58,"",2018
"61","AROMEL_WM_7",58,"",2018
"62","SPIALB_SH_9A",58,"",2018
"63","SPITOM_WM_5B",58,"",2018
"64","MYRGAL_SH_2A",58,"",2018
"65","MYRGAL_GR_8A",58,"",2018
"66","SPIALB_HF_1",58,"",2018
"67","SPIALB_WM_2B",58,"",2018
"68","SPITOM_SH_99",58,"",2018
"69","MYRGAL_GR_8B",58,"",2018
"70","SPIALB_HF_4A",58,"",2018
"71","SPITOM_SH_9",58,"",2018
"72","SPITOM_WM_5C",58,"",2018
"73","SPIALB_SH_8",58,"",2018
"74","MYRGAL_SH_1B",58,"",2018
"75","SPIALB_GR_3",58,"",2018
"76","VIBCAS_WM_4",58,"",2018
"77","VIBCAS_GR_12A",58,"",2018
"78","MYRGAL_WM_6A",58,"",2018
"79","AROMEL_WM_15",58,"",2018
"80","SPIALB_SH_4A",58,"",2018
"81","SPIALB_SH_7",58,"",2018
"82","MYRGAL_WM_6B",58,"",2018
"83","SPIALB_GR_7",58,"",2018
"84","SPIALB_SH_4B",58,"",2018
"85","SPIALB_WM_7A",58,"",2018
"86","VIBCAS_GR_12B",58,"",2018
"87","MYRGAL_GR_8C",58,"",2018
"88","SPIALB_HF_8",58,"",2018
"89","SPITOM_WM_5D",58,"",2018
"90","SPIALB_SH_1",58,"",2018
"91","MYRGAL_SH_2B",58,"",2018
"92","VIBCAS_SH_5",58,"",2018
"93","MYRGAL_GR_8D",58,"",2018
"94","SPIALB_WM_7B",58,"",2018
"95","SPITOM_WM_5E",58,"",2018
"96","AROMEL_HF_4",58,"",2018
"97","AROMEL_WM_5",58,"",2018
"98","SPIALB_SH_9B",58,"",2018
"99","VIBCAS_GR_10",58,"",2018
"100","BETPAP_GR_8",58,"",2018
"101","BETALL_WM_8A",58,"",2018
"102","BETALL_WM_9",58,"",2018
"103","ACEPEN_HF_12",58,"",2018
"104","AMECAN_GR_10A",58,"",2018
"105","ALNINC_GR_8A",58,"",2018
"106","ALNINC_GR_8B",58,"",2018
"107","ALNINC_GR_1",58,"",2018
"108","QUERUB_HF_9",58,"",2018
"109","AMECAN_SH_4",58,"",2018
"110","AMECAN_GR_10B",58,"",2018
"111","BETALL_WM_8B",58,"",2018
"112","BETPAP_HF_16",58,"",2018
"113","QUERUB_HF_99",58,"",2018
"114","ACEPEN_WM_5",58,"",2018
"115","ALNINC_SH_6",58,"60-M,",2018
"116","BETALL_SH_9",58,"",2018
"117","BETPOP_GR_5",58,"",2018
"118","BETPOP_GR_3",58,"",2018
"119","AMECAN_SH_4",58,"",2018
"120","BETPAP_GR_8",58,"",2018
"121","BETPOP_HF_3A",58,"",2018
"122","BETPOP_HF_3B",58,"",2018
"123","ALNINC_HF_5",58,"51-M,",2018
"124","BETALL_SH_5",58,"",2018
"125","BETPAP_HF_16A",58,"",2018
"126","BETPOP_HF_5",58,"",2018
"127","ACEPEN_HF_12",58,"",2018
"128","BETALL_SH_2",58,"",2018
"129","ALNINC_HF_9",58,"",2018
"130","AMECAN_SH_2",58,"",2018
"131","BETPOP_WM_7",58,"",2018
"132","BETPAP_HF_16B",58,"",2018
"133","AMECAN_GR_10",58,"",2018
"134","ACEPEN_WM_5",58,"",2018
"135","SAMRAC_GR_2",58,",7",2018
"136","ACESPI_GR_8",58,"",2018
"137","DIELON_WM",58,"",2018
"138","SORAME_GR_9C",58,"",2018
"139","SAMRAC_GR_7A",58,",1",2018
"140","ACESPI_GR_6",58,"",2018
"141","DIELON_HF_1A",58,"",2018
"142","DIELON_GR_5A",58,"",2018
"143","DIELON_HF_4",58,"",2018
"144","SORAME_SH_3",58,"",2018
"145","SORAME_GR_9D",58,"",2018
"146","DIELON_HF_3",58,"",2018
"147","DIELON_GR_5B",58,"",2018
"148","SORAME_GR_9A",58,"",2018
"149","DIELON_SH_4",58,"",2018
"150","DIELON_GR_5C",58,"",2018
"151","DIELON_HF_2",58,"",2018
"152","DIELON_HF_1B",58,"",2018
"153","ACESPI_GR_4",58,"",2018
"154","SORAME_GR_9B",58,"",2018
"155","ACESPI_SH_2",58,"",2018
"156","SAMRAC_GR_7B",58,",1",2018
"157","ACESPI_WM_1",58,"",2018
"158","SAMRAC_GR_4",58,",1",2018
"159","SAMRAC_GR_9",58,",9",2018
"160","VIBCAS_SH_1A",58,"",2018
"161","AROMEL_HF_4",58,"",2018
"162","VIBCAS_SH_5A",58,"",2018
"163","MYRGAL_WM_6A",58,"",2018
"164","VIBCAS_WM_4",58,"",2018
"165","MYRGAL_SH_1",58,"",2018
"166","VIBCAS_SH_5B",58,"",2018
"167","AROMEL_HF_10",58,"",2018
"168","AROMEL_WM_7",58,"",2018
"169","SPIALB_WM_7A",58,"",2018
"170","VIBCAS_GR_12A",58,"",2018
"172","SPITOM_GR_2B",58,"",2018
"173","SPITOM_WM_4A",58,"",2018
"174","SPITOM_HF_6A",58,"",2018
"175","SPIALB_GR_12A",58,"",2018
"176","VIBCAS_SH_5C",58,"",2018
"177","SPIALB_GR_5",58,"",2018
"178","SPITOM_GR_2C",58,"WHERE",2018
"179","SPITOM_HF_4",58,"",2018
"180","SPITOM_HF_9A",58,"",2018
"181","SPIALB_WM_7B",58,"",2018
"182","SPITOM_GR_2D",58,"",2018
"183","SPITOM_GR_2E",58,"",2018
"184","SPITOM_WM_5",58,"",2018
"185","SPIALB_GR_12B",58,"",2018
"186","SPIALB_GR_3",58,"",2018
"187","MYRGAL_SH_2",58,"",2018
"188","VIBCAS_GR_12B",58,"",2018
"189","SPITOM_WM_4B",58,"",2018
"190","SPITOM_HF_13",58,"",2018
"191","SPIALB_HF_2",58,"",2018
"192","SPIALB_SH_7A",58,"",2018
"193","VIBCAS_WM_9A",58,"",2018
"194","VIBCAS_GR_5",58,"",2018
"195","SPITOM_GR_1",58,"",2018
"196","VIBCAS_SH_1B",58,"",2018
"197","SPITOM_HF_6B",58,"",2018
"198","VIBCAS_WM_9B",58,"",2018
"199","SPIALB_HF_3",58,"",2018
"200","SPIALB_GR_9",58,"",2018
"201","SPIALB_SH_7B",58,"",2018
"202","SPITOM_HF_9B",58,"",2018
"203","MYRGAL_WM_6B",58,"",2018
"204","ACEPEN_WM_5",58,"",2018
"205","ALNINC_SH_8",58,"",2018
"206","BETPOP_WM_7",58,"",2018
"207","BETALL_WM_8",58,"",2018
"208","BETALL_SH_9",58,"",2018
"209","BETALL_SH_5",58,"",2018
"210","BETALL_WM_9",58,"",2018
"211","ACEPEN_WM_5",58,"",2018
"212","BETPAP_GR_9",58,"",2018
"213","ALNINC_HF_9",58,"51-M,",2018
"214","BETALL_SH_4A",58,"",2018
"215","BETALL_SH_4B",58,"",2018
"216","QUERUB_WM_9",58,"",2018
"217","BETPOP_HF_4",58,"",2018
"218","ACESPI_GR_4",58,"",2018
"219","SAMRAC_HF_A",58,",11",2018
"220","ACESPI_SH_2A",58,"",2018
"221","ACESPI_SH_2B",58,"",2018
"222","DIELON_SH_12",58,"",2018
"223","DIELON_GR_5",58,"",2018
"224","SORAME_GR_9A",58,"",2018
"225","DIELON_HF_1",58,"",2018
"226","SAMRAC_GR_7",58,",11",2018
"227","ACESPI_SH_9",58,"",2018
"228","SORAME_SH_3A",58,"",2018
"229","DIELON_SH_4",58,"",2018
"230","SORAME_SH_3B",58,"",2018
"231","SAMRAC_GR_4",58,",7",2018
"232","SAMRAC_HF_B",58,",11",2018
"233","SORAME_SH_3B",58,"",2018
"234","DIELON_GR_8",58,"",2018
"235","SAMRAC_GR_1",58,"",2018
"236","DIELON_SH_4",58,"",2018
"237","SORAME_GR_9B",58,"",2018
"238","DIELON_SH_2",58,"",2018
"239","DIELON_GR_8A",58,"",2018
"240","DIELON_GR_8B",58,"",2018
"241","SPITOM_SH_99A",58,"",2018
"242","MYRGAL_WM_6A",58,"",2018
"243","SPITOM_GR_1A",58,"",2018
"244","SPIALB_HF_10",58,"",2018
"245","VIBCAS_WM_4",58,"",2018
"246","SPIALB_HF_4A",58,"",2018
"247","SPIALB_WM_4A",58,"",2018
"248","MYRGAL_WM_6B",58,"",2018
"249","SPITOM_SH_99B",58,"",2018
"250","SPITOM_SH_99C",58,"",2018
"251","SPITOM_HF_5",58,"",2018
"252","SPIALB_WM_4B",58,"",2018
"253","SPIALB_WM_4C",58,"",2018
"254","SPITOM_SH_99D",58,"",2018
"255","SPIALB_WM_5",58,"",2018
"256","SPIALB_WM_2B",58,"",2018
"257","SPIALB_WM_2A",58,"",2018
"258","VIBCAS_WM_9A",58,"",2018
"259","SPITOM_SH_99E",58,"",2018
"260","SPIALB_HF_4B",58,"",2018
"261","VIBCAS_WM_9B",58,"",2018
"262","SPITOM_SH_99F",58,"",2018
"263","AROMEL_WM_5",58,"",2018
"264","VIBCAS_SH_9",58,"",2018
"265","VIBCAS_GR_10",58,"",2018
"266","SPITOM_GR_1A",58,"",2018
"267","SPITOM_GR_1B",58,"",2018
"268","SPITOM_HF_6",58,"",2018
"269","AROMEL_HF_8A",58,"",2018
"270","AROMEL_HF_8B",58,"",2018
"271","VIBCAS_WM_10",58,"",2018
"272","AROMEL_HF_12",58,"",2018
"273","ALNINC_SH_1",58,"65-M,",2018
"274","ACEPEN_WM_5",58,"",2018
"275","ACEPEN_HF_12",58,"",2018
"276","BETPOP_GR_5A",58,"",2018
"277","QUERUB_WM_9",58,"",2018
"278","BETPOP_GR_5B",58,"",2018
"279","ALNINC_HF_8",58,"51-M,",2018
"280","BETPAP_HF_16",58,"",2018
"281","BETALL_WM_8A",58,"",2018
"282","BETPAP_GR_8",58,"",2018
"283","BETPOP_GR_5C",58,"",2018
"284","BETALL_WM_8B",58,"",2018
"285","SAMRAC_HF_A",58,",9",2018
"286","VACMYR_WM_5",58,"",2018
"287","DIELON_WM_1A",58,"",2018
"288","SAMRAC_HF_B",58,",9",2018
"289","VACMYR_GR_10A",58,"",2018
"290","DIELON_HF_2A",58,"",2018
"291","SORAME_SH_1A",58,"",2018
"292","SORAME_SH_1B",58,"",2018
"293","DIELON_GR_8",58,"",2018
"294","VACMR_GR_10B",58,"",2018
"295","DIELON_HF_2B",58,"",2018
"296","DIELON_HF_2C",58,"",2018
"297","VACMYR_GR_10C",58,"",2018
"298","SAMRAC_GR_8",58,",9",2018
"299","DIELON_WM_1B",58,"",2018
"300","SAMRAC_HF_C",58,",7",2018
"301","DIELON_SH_2A",58,"",2018
"302","SORAME_SH_3",58,"",2018
"303","DIELON_SH_4",58,"",2018
"304","SAMRAC_HF_D",58,",7",2018
"305","DIELON_SH_2B",58,"",2018
"306","DIELON_WM_1C",58,"",2018
"307","BETALL_GR_13",58,"",2018
"308","BETALL_GR_14",58,"",2018
"309","ALNINC_SH_4",58,"",2018
"310","BETPOP_WM_9",58,"",2018
"311","AMECAN_SH_3",58,"",2018
"312","ALNINC_GR_11",58,"",2018
"313","ALNINC_HF_9",58,"51-M,",2018
"314","QUEALB_HF_4",58,"",2018
"315","BETPOP_WM_7",58,"",2018
"316","BETPOP_WM_8",58,"",2018
"317","MYRGAL_WM_6",58,"",2018
"318","VIBCAS_WM_7",58,"",2018
"319","SAMRAC_GR_4A",58,"",2018
"320","AROMEL_WM_2",58,"",2018
"321","VIBCAS_HF_7A",58,"",2018
"322","VIBCAS_GR_3",58,"",2018
"323","AROMEL_HF_13",58,"",2018
"324","DIELON_GR_6",58,"",2018
"325","DIELON_GR_2",58,"",2018
"326","AROMEL_HF_12",58,"",2018
"327","MYRGAL_SH_99",58,"",2018
"328","DIELON_SH_4",58,"",2018
"329","SORAME_SH_3",58,"",2018
"330","BETPOP_WM_8",58,"",2018
"331","QUEALB_HF_4A",58,"",2018
"332","QUEALB_HF_4B",58,"",2018
"333","ALNINC_WM_5A",58,"",2018
"334","ALNINC_GR_8",58,"",2018
"335","BETPOP_GR_3",58,"",2018
"336","ALNINC_SH_3",58,"",2018
"337","BETALL_SH_7",58,"",2018
"338","ALNINC_HF_1",58,"",2018
"339","BETALL_GR_14",58,"",2018
"340","ALNINC_WM_5B",58,"",2018
"341","BETALL_WM_9",58,"",2018
"342","BETPAP_GR_5",64,"",2018
"343","ALNINC_SH_1",64,"",2018
"344","BETPAP_SH_1A",64,"",2018
"345","ALNINC_GR_11",64,"",2018
"346","BETPOP_WM_7",64,"",2018
"347","BETALL_WM_8",64,"",2018
"348","ALNINC_WM_2A",64,"",2018
"349","BETPOP_HF_3",64,"",2018
"350","BETALL_GR_13",64,"",2018
"351","ALNINC_WM_5",64,"",2018
"352","ALNINC_WM_1",64,"",2018
"353","ALNINC_HF_2",64,"",2018
"354","ALNINC_HF_1",64,"",2018
"355","BETALL_GR_12",64,"",2018
"356","BETPOP_GR_5",64,"",2018
"357","BETPAP_SH_1B",64,"",2018
"358","ALNINC_WM_2B",64,"60-M,",2018
"359","ALNINC_SH_4",64,"67-M,",2018
"360","ALNINC_SH_5",64,"",2018
"361","AMECAN_WM_1",64,"",2018
"362","BETPAP_GR_5A",64,"",2018
"363","BETALL_GR_13",64,"",2018
"364","ALNINC_WM_5A",64,"60-M,",2018
"365","BETPAP_HF_16",64,"",2018
"366","BETPOP_HF_5",64,"",2018
"367","ACEPEN_HF_12",64,"",2018
"368","BETPOP_WM_7",64,"",2018
"369","ACEPEN_WM_5",64,"",2018
"370","BETPAP_GR_5B",64,"",2018
"371","ALNINC_HF_9",64,"51-M,",2018
"372","BETPOP_HF_1",64,"",2018
"373","AMECAN_GR_10",64,"",2018
"374","ALNINC_WM_5B",64,"",2018
"375","ACEPEN_HF_12",64,"",2018
"376","BETALL_GR_9",64,"",2018
"377","BETPAP_HF_16",64,"",2018
"378","AMECAN_GR_10A",64,"",2018
"379","ALNINC_GR_11A",64,"",2018
"380","BETALL_SH_4",64,"",2018
"381","BETPOP_GR_5A",64,"",2018
"382","BETALL_GR_12",64,"",2018
"383","ALNINC_SH_5",64,"",2018
"384","BETPAP_GR_8",64,"",2018
"385","AMECAN_GR_10B",64,"",2018
"386","BETALL_GR_1",64,"",2018
"387","BETPOP_HF_1",64,"",2018
"388","ALNINC_GR_1",64,"",2018
"389","BETPOP_GR_5B",64,"",2018
"390","ALNINC_GR_8",64,"",2018
"391","ACEPEN_HF_12",64,"",2018
"392","ALNINC_GR_11B",64,"",2018
"393","BETPOP_WM_7",64,"",2018
"394","BETPOPX_X",64,"",2018
"395","VIBCAS_SH_1",64,"",2018
"396","VIBCAS_GR_9",64,"",2018
"397","SPIALB_GR_12",64,"",2018
"398","SPITOM_WM_5A",64,"",2018
"399","SPIALB_WM_2A",64,"",2018
"400","MYRGAL_SH_1A",64,"",2018
"401","AROMEL_WM_2",64,"",2018
"402","AROMEL_WM_7",64,"",2018
"403","SPIALB_SH_9A",64,"",2018
"404","SPITOM_WM_5B",64,"",2018
"405","MYRGAL_SH_2A",64,"51-M,",2018
"406","MYRGAL_GR_8A",64,"",2018
"407","SPIALB_HF_1",64,"",2018
"408","SPIALB_WM_2B",64,"",2018
"409","SPITOM_SH_99",64,"",2018
"410","MYRGAL_GR_8B",64,"",2018
"411","SPIALB_HF_4A",64,"",2018
"412","SPITOM_SH_9",64,"",2018
"413","SPITOM_WM_5C",64,"",2018
"414","SPIALB_SH_8",64,"",2018
"415","MYRGAL_SH_1B",64,"",2018
"416","SPIALB_GR_3",64,"",2018
"417","VIBCAS_WM_4",64,"",2018
"418","VIBCAS_GR_12A",64,"",2018
"419","MYRGAL_WM_6A",64,"",2018
"420","AROMEL_WM_15",64,"",2018
"421","SPIALB_SH_4A",64,"",2018
"422","SPIALB_SH_7",64,"",2018
"423","MYRGAL_WM_6B",64,"",2018
"424","SPIALB_GR_7",64,"",2018
"425","SPIALB_SH_4B",64,"",2018
"426","SPIALB_WM_7A",64,"",2018
"427","VIBCAS_GR_12B",64,"",2018
"428","MYRGAL_GR_8C",64,"",2018
"429","SPIALB_HF_8",64,"",2018
"430","SPITOM_WM_5D",64,"",2018
"431","SPIALB_SH_1",64,"",2018
"432","MYRGAL_SH_2B",64,"",2018
"433","VIBCAS_SH_5",64,"",2018
"434","MYRGAL_GR_8D",64,"",2018
"435","SPIALB_WM_7B",64,"",2018
"436","SPITOM_WM_5E",64,"",2018
"437","AROMEL_HF_4",64,"",2018
"438","AROMEL_WM_5",64,"",2018
"439","SPIALB_SH_9B",64,"",2018
"440","VIBCAS_GR_10",64,"",2018
"441","BETPAP_GR_8",64,"",2018
"442","BETALL_WM_8A",64,"",2018
"443","BETALL_WM_9",64,"",2018
"444","ACEPEN_HF_12",64,"",2018
"445","AMECAN_GR_10A",64,"",2018
"446","ALNINC_GR_8A",64,"",2018
"447","ALNINC_GR_8B",64,"",2018
"448","ALNINC_GR_1",64,"",2018
"449","QUERUB_HF_9",64,"",2018
"450","AMECAN_SH_4",64,"",2018
"451","AMECAN_GR_10B",64,"",2018
"452","BETALL_WM_8B",64,"",2018
"453","BETPAP_HF_16",64,"",2018
"454","QUERUB_HF_99",64,"",2018
"455","ACEPEN_WM_5",64,"",2018
"456","ALNINC_SH_6",64,"67-M,",2018
"457","BETALL_SH_9",64,"",2018
"458","BETPOP_GR_5",64,"",2018
"459","BETPOP_GR_3",64,"",2018
"460","AMECAN_SH_4",64,"",2018
"461","BETPAP_GR_8",64,"",2018
"462","BETPOP_HF_3A",64,"",2018
"463","BETPOP_HF_3B",64,"",2018
"464","ALNINC_HF_5",64,"51-M,",2018
"465","BETALL_SH_5",64,"",2018
"466","BETPAP_HF_16A",64,"",2018
"467","BETPOP_HF_5",64,"",2018
"468","ACEPEN_HF_12",64,"",2018
"469","BETALL_SH_2",64,"",2018
"470","ALNINC_HF_9",64,"",2018
"471","AMECAN_SH_2",64,"",2018
"472","BETPOP_WM_7",64,"",2018
"473","BETPAP_HF_16B",64,"",2018
"474","AMECAN_GR_10",64,"",2018
"475","ACEPEN_WM_5",64,"",2018
"476","SAMRAC_GR_2",64,",7",2018
"477","ACESPI_GR_8",64,"",2018
"478","DIELON_WM",64,"",2018
"479","SORAME_GR_9C",64,"",2018
"480","SAMRAC_GR_7A",64,",1",2018
"481","ACESPI_GR_6",64,"",2018
"482","DIELON_HF_1A",64,"",2018
"483","DIELON_GR_5A",64,"",2018
"484","DIELON_HF_4",64,"",2018
"485","SORAME_SH_3",64,"",2018
"486","SORAME_GR_9D",64,"",2018
"487","DIELON_HF_3",64,"",2018
"488","DIELON_GR_5B",64,"",2018
"489","SORAME_GR_9A",64,"",2018
"490","DIELON_SH_4",64,"",2018
"491","DIELON_GR_5C",64,"",2018
"492","DIELON_HF_2",64,"",2018
"493","DIELON_HF_1B",64,"",2018
"494","ACESPI_GR_4",64,"",2018
"495","SORAME_GR_9B",64,"",2018
"496","ACESPI_SH_2",64,"",2018
"497","SAMRAC_GR_7B",64,",1",2018
"498","ACESPI_WM_1",64,"",2018
"499","SAMRAC_GR_4",64,",1",2018
"500","SAMRAC_GR_9",64,",9",2018
"501","VIBCAS_SH_1A",64,"",2018
"502","AROMEL_HF_4",64,"",2018
"503","VIBCAS_SH_5A",64,"",2018
"504","MYRGAL_WM_6A",64,"",2018
"505","VIBCAS_WM_4",64,"",2018
"506","MYRGAL_SH_1",64,"",2018
"507","VIBCAS_SH_5B",64,"",2018
"508","AROMEL_HF_10",64,"",2018
"509","AROMEL_WM_7",64,"",2018
"510","SPIALB_WM_7A",64,"",2018
"511","VIBCAS_GR_12A",64,"",2018
"513","SPITOM_GR_2B",64,"",2018
"514","SPITOM_WM_4A",64,"",2018
"515","SPITOM_HF_6A",64,"",2018
"516","SPIALB_GR_12A",64,"",2018
"517","VIBCAS_SH_5C",64,"",2018
"518","SPIALB_GR_5",64,"",2018
"519","SPITOM_GR_2C",64,"",2018
"520","SPITOM_HF_4",64,"",2018
"521","SPITOM_HF_9A",64,"",2018
"522","SPIALB_WM_7B",64,"",2018
"523","SPITOM_GR_2D",64,"",2018
"524","SPITOM_GR_2E",64,"",2018
"525","SPITOM_WM_5",64,"",2018
"526","SPIALB_GR_12B",64,"",2018
"527","SPIALB_GR_3",64,"",2018
"528","MYRGAL_SH_2",64,"",2018
"529","VIBCAS_GR_12B",64,"",2018
"530","SPITOM_WM_4B",64,"",2018
"531","SPITOM_HF_13",64,"",2018
"532","SPIALB_HF_2",64,"",2018
"533","SPIALB_SH_7A",64,"",2018
"534","VIBCAS_WM_9A",64,"",2018
"535","VIBCAS_GR_5",64,"",2018
"536","SPITOM_GR_1",64,"",2018
"537","VIBCAS_SH_1B",64,"",2018
"538","SPITOM_HF_6B",64,"",2018
"539","VIBCAS_WM_9B",64,"",2018
"540","SPIALB_HF_3",64,"",2018
"541","SPIALB_GR_9",64,"",2018
"542","SPIALB_SH_7B",64,"",2018
"543","SPITOM_HF_9B",64,"",2018
"544","MYRGAL_WM_6B",64,"",2018
"545","ACEPEN_WM_5",64,"",2018
"546","ALNINC_SH_8",64,"",2018
"547","BETPOP_WM_7",64,"",2018
"548","BETALL_WM_8",64,"",2018
"549","BETALL_SH_9",64,"",2018
"550","BETALL_SH_5",64,"",2018
"551","BETALL_WM_9",64,"",2018
"552","ACEPEN_WM_5",64,"",2018
"553","BETPAP_GR_9",64,"",2018
"554","ALNINC_HF_9",64,"51-M,",2018
"555","BETALL_SH_4A",64,"",2018
"556","BETALL_SH_4B",64,"",2018
"557","QUERUB_WM_9",64,"",2018
"558","BETPOP_HF_4",64,"",2018
"559","ACESPI_GR_4",64,"",2018
"560","SAMRAC_HF_A",64,",11",2018
"561","ACESPI_SH_2A",64,"",2018
"562","ACESPI_SH_2B",64,"",2018
"563","DIELON_SH_12",64,"",2018
"564","DIELON_GR_5",64,"",2018
"565","SORAME_GR_9A",64,"",2018
"566","DIELON_HF_1",64,"",2018
"567","SAMRAC_GR_7",64,",11",2018
"568","ACESPI_SH_9",64,"",2018
"569","SORAME_SH_3A",64,"",2018
"570","DIELON_SH_4",64,"",2018
"571","SORAME_SH_3B",64,"",2018
"572","SAMRAC_GR_4",64,",9",2018
"573","SAMRAC_HF_B",64,",11",2018
"574","SORAME_SH_3B",64,"",2018
"575","DIELON_GR_8",64,"",2018
"576","SAMRAC_GR_1",64,"",2018
"577","DIELON_SH_4",64,"",2018
"578","SORAME_GR_9B",64,"",2018
"579","DIELON_SH_2",64,"",2018
"580","DIELON_GR_8A",64,"",2018
"581","DIELON_GR_8B",64,"",2018
"582","SPITOM_SH_99A",64,"",2018
"583","MYRGAL_WM_6A",64,"",2018
"584","SPITOM_GR_1A",64,"",2018
"585","SPIALB_HF_10",64,"",2018
"586","VIBCAS_WM_4",64,"",2018
"587","SPIALB_HF_4A",64,"",2018
"588","SPIALB_WM_4A",64,"",2018
"589","MYRGAL_WM_6B",64,"",2018
"590","SPITOM_SH_99B",64,"",2018
"591","SPITOM_SH_99C",64,"",2018
"592","SPITOM_HF_5",64,"",2018
"593","SPIALB_WM_4B",64,"",2018
"594","SPIALB_WM_4C",64,"",2018
"595","SPITOM_SH_99D",64,"",2018
"596","SPIALB_WM_5",64,"",2018
"597","SPIALB_WM_2B",64,"",2018
"598","SPIALB_WM_2A",64,"",2018
"599","VIBCAS_WM_9A",64,"",2018
"600","SPITOM_SH_99E",64,"",2018
"601","SPIALB_HF_4B",64,"",2018
"602","VIBCAS_WM_9B",64,"",2018
"603","SPITOM_SH_99F",64,"",2018
"604","AROMEL_WM_5",64,"",2018
"605","VIBCAS_SH_9",64,"",2018
"606","VIBCAS_GR_10",64,"",2018
"607","SPITOM_GR_1A",64,"",2018
"608","SPITOM_GR_1B",64,"",2018
"609","SPITOM_HF_6",64,"",2018
"610","AROMEL_HF_8A",64,"",2018
"611","AROMEL_HF_8B",64,"",2018
"612","VIBCAS_WM_10",64,"",2018
"613","AROMEL_HF_12",64,"",2018
"614","ALNINC_SH_1",64,"67-M,",2018
"615","ACEPEN_WM_5",64,"",2018
"616","ACEPEN_HF_12",64,"",2018
"617","BETPOP_GR_5A",64,"",2018
"618","QUERUB_WM_9",64,"",2018
"619","BETPOP_GR_5B",64,"",2018
"620","ALNINC_HF_8",64,"51-M,",2018
"621","BETPAP_HF_16",64,"",2018
"622","BETALL_WM_8A",64,"",2018
"623","BETPAP_GR_8",64,"",2018
"624","BETPOP_GR_5C",64,"",2018
"625","BETALL_WM_8B",64,"",2018
"626","SAMRAC_HF_A",64,",9",2018
"627","VACMYR_WM_5",64,"",2018
"628","DIELON_WM_1A",64,"",2018
"629","SAMRAC_HF_B",64,",9",2018
"630","VACMYR_GR_10A",64,"",2018
"631","DIELON_HF_2A",64,"",2018
"632","SORAME_SH_1A",64,"",2018
"633","SORAME_SH_1B",64,"",2018
"634","DIELON_GR_8",64,"",2018
"635","VACMR_GR_10B",64,"",2018
"636","DIELON_HF_2B",64,"",2018
"637","DIELON_HF_2C",64,"",2018
"638","VACMYR_GR_10C",64,"",2018
"639","SAMRAC_GR_8",64,",9",2018
"640","DIELON_WM_1B",64,"",2018
"641","SAMRAC_HF_C",64,",7",2018
"642","DIELON_SH_2A",64,"",2018
"643","SORAME_SH_3",64,"",2018
"644","DIELON_SH_4",64,"",2018
"645","SAMRAC_HF_D",64,",7",2018
"646","DIELON_SH_2B",64,"",2018
"647","DIELON_WM_1C",64,"",2018
"648","BETALL_GR_13",64,"",2018
"649","BETALL_GR_14",64,"",2018
