 ,Label,Area,Mean,Min,Max,Angle,Length
1,BETPOP_HF3B_P6_guides-1.tif:16,2.088E-5,173.679,132.105,213.562,92.454,0.132
2,BETPOP_HF3B_P6_guides-1.tif:17,1.719E-5,175.031,144.790,203.807,91.325,0.109
3,BETPOP_HF3B_P6_guides-1.tif:18,2.939E-5,180.825,153.901,223.581,91.161,0.186
4,BETPOP_HF3B_P6_guides-1.tif:19,2.234E-5,182.942,126.181,224.532,90.509,0.142
5,BETPOP_HF3B_P6_guides-1.tif:20,1.104E-5,190.826,160.667,227.820,88.452,0.070
6,BETPOP_HF3B_P6_guides-1.tif:21,3.048E-5,192.578,168.333,222.661,89.440,0.193
7,BETPOP_HF3B_P6_guides-1.tif:22,5.084E-6,192.455,171.598,219.922,-88.315,0.032
8,BETPOP_HF3B_P6_guides-1.tif:15,2.564E-5,154.976,90.886,201.402,-78.951,0.163
9,BETPOP_HF3B_P6_guides-1.tif:15,2.485E-5,158.535,91.288,207.021,-95.847,0.158
10,BETPOP_HF3B_P6_guides-1.tif:16,2.076E-5,183.859,153.884,214.001,-94.115,0.132
11,BETPOP_HF3B_P6_guides-1.tif:17,1.843E-5,165.937,111.905,214.148,-96.033,0.117
12,BETPOP_HF3B_P6_guides-1.tif:18,3.608E-5,131.571,77.595,193.046,-93.075,0.229
13,BETPOP_HF3B_P6_guides-1.tif:19,1.982E-5,142.650,95.078,192.158,-88.277,0.126
14,BETPOP_HF3B_P6_guides-1.tif:20,1.342E-5,155.775,124.156,197.185,-88.727,0.085
15,BETPOP_HF3B_P6_guides-1.tif:21,4.429E-5,158.394,93.647,203.431,-88.652,0.281
16,BETPOP_HF3B_P6_guides-1.tif:22,5.382E-6,177.033,115.000,206.815,-86.820,0.034
