 ,Label,Area,Mean,Min,Max,Angle,Length
1,BETALL_WM8B_P95_guides.tif:2022,1.141E-5,186.545,105.000,225.456,-75.237,0.072
2,BETALL_WM8B_P95_guides.tif:2021,3.968E-6,196.805,164.917,222.274,-78.056,0.025
3,BETALL_WM8B_P95_guides.tif:2020,1.394E-5,193.747,176.879,226.884,-90.306,0.088
4,BETALL_WM8B_P95_guides.tif:2019,3.430E-5,198.271,180.674,231.143,-86.641,0.218
5,BETALL_WM8B_P95_guides.tif:2018,5.456E-6,193.385,177.447,209.279,-86.864,0.035
6,BETALL_WM8B_P95_guides.tif:2017,5.454E-5,199.914,178.315,236.125,-93.991,0.346
7,BETALL_WM8B_P95_guides.tif:2016,3.162E-5,190.881,122.939,221.244,-94.999,0.201
8,BETALL_WM8B_P95_guides.tif:2015,9.647E-6,171.693,97.778,209.623,-98.005,0.061
9,BETALL_WM8B_P95_guides.tif:2022,6.721E-6,191.525,140.667,205.769,107.430,0.043
10,BETALL_WM8B_P95_guides.tif:2021,1.920E-5,202.325,188.417,225.038,-71.214,0.122
