 ,Label,Area,Mean,Min,Max,Angle,Length
1,BETALL_SH2_P6_guides.tif:18,2.671E-5,162.208,125.428,201.476,82.954,0.169
2,BETALL_SH2_P6_guides.tif:19,2.259E-5,189.229,88.893,227.253,86.219,0.143
3,BETALL_SH2_P6_guides.tif:20,1.580E-5,191.006,174.200,230.991,85.311,0.100
4,BETALL_SH2_P6_guides.tif:18,3.648E-5,165.702,123.869,211.993,-91.560,0.231
5,BETALL_SH2_P6_guides.tif:19,3.048E-5,186.363,109.663,225.667,-89.813,0.193
6,BETALL_SH2_P6_guides.tif:20,1.543E-5,192.761,167.777,233.102,-78.473,0.098
7,BETALL_SH2_P6_guides.tif:21,1.158E-5,191.860,169.859,226.041,-78.111,0.073
8,BETALL_SH2_P6_guides.tif:22,8.655E-6,189.048,161.667,224.971,-74.687,0.055
9,BETALL_SH2_P6_guides.tif:22,8.606E-6,185.531,155.071,219.062,81.518,0.054
10,BETALL_SH2_P6_guides.tif:21,9.325E-6,194.906,179.133,222.796,-97.352,0.059
