 ,Label,Area,Mean,Min,Max,Angle,Length
1,BETPAP_HF16A_P6_guides.tif:18,1.595E-5,173.385,145.213,207.260,152.956,0.101
2,BETPAP_HF16A_P6_guides.tif:19,2.577E-5,170.266,136.947,216.356,111.719,0.163
3,BETPAP_HF16A_P6_guides.tif:20,2.376E-5,168.831,139.168,221.376,106.768,0.151
4,BETPAP_HF16A_P6_guides.tif:21,2.073E-5,180.081,152.516,224.999,106.699,0.132
5,BETPAP_HF16A_P6_guides.tif:22,2.274E-5,181.364,155.205,223.933,104.158,0.144
6,BETPAP_HF16A_P6_guides.tif:22,2.869E-5,170.399,129.931,217.774,76.036,0.182
7,BETPAP_HF16A_P6_guides.tif:21,2.098E-5,172.229,127.257,224.754,75.619,0.133
8,BETPAP_HF16A_P6_guides.tif:20,2.358E-5,173.820,133.047,220.704,72.538,0.150
9,BETPAP_HF16A_P6_guides.tif:19,2.706E-5,174.351,140.771,210.748,70.717,0.172
10,BETPAP_HF16A_P6_guides.tif:18,1.602E-5,165.794,127.899,208.853,-121.101,0.102
