 ,Label,Area,Mean,Min,Max,Angle,Length
1,BETPOP_WM8_PNA_guides.tif:22,6.743E-5,178.636,118.000,228.811,179.958,0.428
2,BETPOP_WM8_PNA_guides.tif:21,1.481E-5,178.969,145.658,226.075,179.808,0.094
3,BETPOP_WM8_PNA_guides.tif:20,6.019E-5,178.517,121.402,233.904,179.929,0.382
4,BETPOP_WM8_PNA_guides.tif:19,3.331E-5,161.183,85.000,228.965,179.872,0.211
5,BETPOP_WM8_PNA_guides.tif:18,1.322E-5,178.704,147.135,227.637,179.785,0.084
6,BETPOP_WM8_PNA_guides.tif:17,2.254E-5,179.063,87.815,219.633,176.022,0.143
7,BETPOP_WM8_PNA_guides.tif:16,3.551E-5,143.788,85.065,208.577,179.840,0.225
8,BETPOP_WM8_PNA_guides.tif:22,5.461E-5,119.516,84.735,183.128,57.241,0.347
9,BETPOP_WM8_PNA_guides.tif:21,1.324E-5,192.944,139.000,228.679,57.265,0.084
10,BETPOP_WM8_PNA_guides.tif:20,4.613E-5,113.337,85.000,163.257,57.233,0.293
11,BETPOP_WM8_PNA_guides.tif:19,3.226E-5,168.202,86.956,215.609,52.249,0.205
12,BETPOP_WM8_PNA_guides.tif:18,2.051E-5,158.294,85.000,224.620,57.656,0.130
13,BETPOP_WM8_PNA_guides.tif:17,2.909E-5,165.393,85.000,210.134,56.906,0.185
14,BETPOP_WM8_PNA_guides.tif:16,3.457E-5,139.068,85.121,219.488,57.314,0.219
15,BETPOP_WM8_PNA_guides.tif:22,2.468E-5,166.547,85.000,214.576,-57.078,0.156
16,BETPOP_WM8_PNA_guides.tif:21,3.174E-6,178.236,85.000,223.385,-55.561,0.020
17,BETPOP_WM8_PNA_guides.tif:20,1.753E-5,165.143,85.789,224.336,-57.797,0.111
18,BETPOP_WM8_PNA_guides.tif:19,2.301E-5,163.848,85.000,221.443,-57.150,0.146
19,BETPOP_WM8_PNA_guides.tif:18,1.419E-5,175.604,134.198,214.346,-57.229,0.090
20,BETPOP_WM8_PNA_guides.tif:17,2.381E-5,152.567,104.445,216.065,-57.254,0.151
21,BETPOP_WM8_PNA_guides.tif:16,4.032E-5,152.518,85.145,220.829,-57.131,0.256
