 ,Label,Area,Mean,Min,Max,Angle,Length
1,BETPOP_XX_P3_guides-1.tif:22,3.346E-5,173.177,119.667,217.333,180.000,0.212
2,BETPOP_XX_P3_guides-1.tif:21,1.178E-5,163.526,85.000,210.841,179.517,0.075
3,BETPOP_XX_P3_guides-1.tif:20,4.209E-5,144.851,85.000,207.987,179.932,0.267
4,BETPOP_XX_P3_guides-1.tif:19,1.699E-5,156.094,126.064,215.955,179.916,0.108
5,BETPOP_XX_P3_guides-1.tif:18,4.799E-5,158.999,122.481,204.617,179.852,0.305
6,BETPOP_XX_P3_guides-1.tif:17,6.550E-5,139.506,85.000,205.637,-179.957,0.416
7,BETPOP_XX_P3_guides-1.tif:16,4.462E-5,111.523,84.545,167.406,-179.968,0.283
8,BETPOP_XX_P3_guides-1.tif:22,3.713E-5,158.969,92.553,223.908,65.011,0.236
9,BETPOP_XX_P3_guides-1.tif:21,1.585E-5,161.675,86.219,222.805,76.399,0.100
10,BETPOP_XX_P3_guides-1.tif:20,4.615E-5,159.094,96.412,221.130,70.980,0.293
11,BETPOP_XX_P3_guides-1.tif:19,1.813E-5,161.124,89.165,214.381,73.947,0.115
12,BETPOP_XX_P3_guides-1.tif:18,5.218E-5,145.388,85.000,213.598,57.307,0.331
13,BETPOP_XX_P3_guides-1.tif:17,6.014E-5,132.475,79.227,191.137,57.293,0.382
14,BETPOP_XX_P3_guides-1.tif:16,4.717E-5,128.135,34.896,185.993,57.413,0.299
15,BETPOP_XX_P3_guides-1.tif:22,3.140E-5,151.389,90.789,198.049,-60.435,0.199
16,BETPOP_XX_P3_guides-1.tif:21,1.148E-5,159.027,90.855,209.716,-66.541,0.073
17,BETPOP_XX_P3_guides-1.tif:20,5.161E-5,162.702,87.421,222.735,-59.367,0.328
18,BETPOP_XX_P3_guides-1.tif:false ring or real,8.124E-4,167.475,93.000,224.000,0.000,0.000
19,BETPOP_XX_P3_guides-1.tif:19,1.642E-5,155.997,85.633,211.877,-58.546,0.104
20,BETPOP_XX_P3_guides-1.tif:18,5.744E-5,161.813,131.405,212.548,-57.402,0.365
21,BETPOP_XX_P3_guides-1.tif:17,7.028E-5,146.676,85.040,221.355,-57.090,0.446
22,BETPOP_XX_P3_guides-1.tif:16,4.829E-5,122.973,0.000,196.672,-57.127,0.306
