 ,Label,Area,Mean,Min,Max,Angle,Length
1,ALNINC_SH6_P5_guides.tif:22,1.014E-5,166.925,119.667,206.333,104.172,0.064
2,ALNINC_SH6_P5_guides.tif:21,1.543E-5,159.944,130.235,194.075,98.704,0.098
3,ALNINC_SH6_P5_guides.tif:20,1.396E-5,153.743,120.478,192.005,90.204,0.089
4,ALNINC_SH6_P5_guides.tif:19,3.484E-5,164.247,134.000,208.204,85.426,0.221
5,ALNINC_SH6_P5_guides.tif:18,4.060E-5,168.884,142.637,206.552,79.432,0.258
6,ALNINC_SH6_P5_guides.tif:17,3.611E-5,167.595,126.660,215.208,73.470,0.229
7,ALNINC_SH6_P5_guides.tif:16,3.021E-5,178.777,140.214,211.325,49.199,0.192
8,ALNINC_SH6_P5_guides.tif:22,5.605E-6,188.306,142.333,208.778,-93.053,0.035
9,ALNINC_SH6_P5_guides.tif:20,6.473E-6,184.223,167.052,207.660,-82.711,0.041
10,ALNINC_SH6_P5_guides.tif:19,2.755E-5,179.277,153.507,208.211,-81.454,0.175
11,ALNINC_SH6_P5_guides.tif:18,3.874E-5,174.414,146.497,214.295,-77.567,0.246
12,ALNINC_SH6_P5_guides.tif:17,3.135E-5,174.436,150.720,208.036,-69.715,0.199
13,ALNINC_SH6_P5_guides.tif:16,2.907E-5,180.295,156.303,212.988,-44.377,0.184
14,ALNINC_SH6_P5_guides.tif:21,7.787E-6,187.930,154.081,212.656,-86.698,0.049
